-388;6828;17180;-1267;165;-593
-1704;6584;18124;436;-431;-917
-1716;6504;16776;907;302;-892
-2608;7832;17960;-52;-176;-247
-2384;6888;21460;2268;1946;155
-4068;6328;16120;8317;1890;1126
-2932;7736;10176;6721;1495;3557
-2072;8104;9740;2669;1969;5351
-192;9236;10180;-309;2975;4879
728;8940;10108;-3888;3809;4498
1880;9232;10664;-6335;1815;4316
2492;7984;13840;-6638;-33;1524
1128;6872;16592;-6553;-556;-1156
1960;6544;18432;-4410;-2483;-3154
2160;5352;20388;-285;-1235;-5889
492;4328;20672;2455;-2375;-7594
-16;5496;23156;2109;-2830;-8692
-2192;6080;23488;6051;-1402;-6972
-5368;6696;17644;9522;-235;-3332
-5020;7048;13340;11849;1966;1478
-3496;8652;10996;8126;2935;5014
-1384;10120;8404;4953;2930;6792
1256;11056;7832;-968;5188;6649
3508;11164;11796;-2847;898;3687
3500;11280;11940;-4517;-302;1126
5604;10916;13044;-6187;2449;-1034
3252;9372;13292;-7317;3957;-3378
1820;6480;13780;-8561;5390;-5849
816;3792;17256;-11451;432;-7595
-4036;1752;22392;-6540;-1460;-6399
-2948;2408;23780;509;-1747;-7176
-4176;2252;22852;6164;1289;-5413
-5396;3292;18184;7918;3189;-3109
-6920;3076;16200;6714;5191;1335
-6952;5880;10712;4707;6431;5611
-5016;6912;10996;100;7240;5990
-4268;8228;7912;-2672;6555;6000
-4428;6628;11748;-7620;4539;4517
-3580;5540;11560;-10804;998;2848
-472;4848;15076;-8633;-2022;582
-3412;264;19852;-6593;-2564;-3584
-2860;-1432;20044;-2318;-3527;-6164
-3188;-456;21752;478;-3937;-7529
-4732;-1004;21416;4478;-3061;-8389
-6324;640;20592;6572;38;-7542
-8084;824;19840;9918;3279;-3099
-7936;3232;15096;10602;3996;1952
-9524;3860;13564;5627;4629;5631
-6000;6288;9660;1385;6323;7654
-4852;5880;10404;-2633;5733;8025
-3084;7124;10988;-6229;3962;6529
-1324;5248;11876;-9206;2511;4054
-956;5280;16604;-10322;-1249;982
-1352;1196;17296;-8136;-3467;-4087
720;-1596;19464;-6604;-5691;-6403
-2204;-3416;24996;-2665;-5587;-9221
-3480;-3608;24588;2325;-5669;-11429
-3396;-1144;24608;5130;-6087;-10360
-4396;-364;24516;8042;1480;-7175
-7032;1216;16008;11765;4718;-2467
-9684;1604;15016;10939;5988;4271
-5224;4508;9828;5454;7428;8194
-2156;6616;7224;-533;7555;9297
156;6808;9716;-8642;7476;7052
-2732;4924;14476;-9653;4502;1871
-1264;3780;17228;-9377;1448;-2756
-1728;1808;18572;-5997;-750;-5804
292;-124;20664;-2567;-4627;-7077
-1548;-52;20904;367;-5536;-9330
-3280;-616;22692;4543;-4782;-8949
-5620;1284;20152;6192;-191;-6257
-8680;2096;18816;9789;4502;-1543
-7224;3992;15084;10070;5679;3171
-5264;6332;10400;6971;6513;7354
-2984;7228;10636;489;5269;6924
-1016;8208;9068;-4799;4255;5298
-876;7172;10632;-8699;2592;2122
3196;7044;15244;-7674;-1772;-1798
-1080;3912;17608;-5733;-1626;-4688
-1360;2548;19548;-3178;-3230;-6195
-2332;1400;22108;-1252;-4243;-6780
-3496;1852;20700;3235;-3619;-6201
-2836;2080;19872;4416;-2194;-4668
-5132;3172;20000;5158;1;-3052
-6576;3668;16624;6016;2406;-302
-6488;5484;15208;5935;3453;2448
-4932;6844;11700;3421;4965;5266
-3008;7408;11504;119;2746;5015
-2000;7084;14008;-4028;1573;4439
-64;6536;14580;-5642;800;1767
704;6168;18080;-4854;-1537;-1850
-392;4376;18300;-2090;-2846;-4544
-624;4776;16908;-1262;-3314;-4552
-2252;4116;16888;670;-4069;-5112
-2592;3616;19672;2438;-3044;-3762
-3576;4492;18780;5195;-244;-3372
-4092;5076;17020;7188;1768;-1820
-4640;6524;12912;5118;2746;785
-4880;7908;13192;3328;4661;3267
-2704;8240;11920;-1350;5286;5933
-1948;8584;12188;-3317;4099;4757
-260;6908;14816;-6806;3124;3335
-132;6156;15556;-6241;-1039;922
904;5032;17776;-4279;-2671;-2356
652;3808;18776;-1656;-3861;-3770
472;3600;20256;-517;-3884;-5201
-312;3868;16988;2964;-5368;-5230
-404;4552;19232;1320;-3526;-4988
-4144;4492;22332;6750;1035;-4568
-5072;5168;16228;8355;4679;-400
-4412;7108;14404;4224;7013;2272
-5424;7208;14020;1023;8260;3540
-4904;7724;9044;-997;6604;5818
-2676;7656;12360;-6923;4309;6299
-692;7148;14828;-5903;2747;4088
-1028;6628;14372;-6704;462;1527
-872;4876;16608;-6126;-1647;-2479
-1856;3148;16892;-5173;-2578;-2704
92;2196;18736;-6245;-3475;-4345
256;-1076;23680;-4385;-4251;-6429
300;-96;23500;30;-4232;-5818
-2740;1212;24860;5345;-689;-7715
-4324;1584;17828;9556;3782;-4637
-5076;3576;14500;10026;2702;-1497
-4844;5124;13692;8123;3584;2621
-4520;6244;13468;3896;5063;4377
-4020;6832;14236;990;5224;5406
-2748;7868;10112;-3038;4935;6371
-676;7328;10348;-7379;5565;6452
-136;6132;11880;-9327;2512;4187
2340;5528;14796;-10169;-538;-75
1196;2828;16136;-6839;-2683;-4514
172;152;21544;-5426;-3335;-5726
1192;-724;22844;-1150;-4377;-5589
404;1436;21300;1145;-3712;-6274
-3512;672;20056;5490;-1902;-3990
-1320;1784;18308;3706;-1540;-3086
-512;3436;18808;7354;-1170;-2890
-2380;3904;16440;7830;459;-479
-2584;6100;16608;6557;3622;2454
-2232;6400;15404;6858;5772;5266
-968;6068;12316;3017;7792;6372
980;7096;11720;-2436;8489;5874
1148;7324;13124;-6872;3935;4161
2172;6928;14444;-8590;684;1186
1724;4880;16800;-10269;-655;-3333
1376;2036;17772;-9400;-1814;-5892
168;692;18820;-6590;-2081;-5489
-828;-1612;22864;-1375;-1655;-4416
-72;-324;20688;4777;-4243;-5815
-504;320;25620;7147;-5535;-9421
-6192;1504;24668;9374;-664;-7008
-5668;2588;20268;10417;6111;2550
-3804;4112;13960;10701;7371;4647
-2692;5936;7660;6200;6983;6644
-476;7092;8232;-1236;5502;7061
-572;7420;10152;-6607;5395;3633
-324;6876;14472;-10524;706;1899
-208;5700;19256;-10658;-1917;-337
-216;2268;19960;-9172;-308;-4151
812;684;19440;-5663;-2705;-4633
452;-2008;22168;-2629;-3360;-7581
2672;-1272;24164;-3843;-3162;-10814
-2168;-440;23464;2662;-107;-9444
-5704;140;22068;12784;224;-8525
-5820;2044;16388;12620;4342;-4010
-6960;4320;11720;8400;8274;4375
-4108;5900;11844;1490;9089;9177
-84;7064;8976;-4503;7903;13178
2804;6584;12504;-10562;8083;9707
1236;4448;14876;-7503;1004;2487
2384;4684;15172;-7376;-1910;-1562
1180;1904;14088;-7949;-1861;-5633
1052;168;18000;-7674;-2849;-6547
-792;-1192;22944;-1612;-3901;-10041
-1552;-1760;28644;8666;-6433;-13816
-1544;-140;23072;13495;-1279;-8988
-3440;2784;16792;10430;5584;-2484
-4476;4552;15716;7756;7801;3721
-4196;5760;10944;4008;7206;7495
240;7896;11460;1368;5124;7676
64;8752;7420;-3998;4516;6953
3208;7056;10440;-10928;3751;6092
2084;6256;13972;-12595;1555;1234
2352;1832;20220;-11295;-1345;-4064
780;-724;22656;-5021;-2260;-4366
472;960;19300;-1030;490;-4223
-1320;-684;19488;1882;-600;-5192
-848;700;17512;1941;908;-2642
-2956;1108;15984;1954;340;-2096
-1880;1440;15852;2256;491;-1187
-900;1820;15348;883;478;145
-1164;2336;16384;487;31;-372
-824;1904;17788;1464;-1036;-27
384;3092;16952;1093;-844;-560
-284;3148;16576;804;-361;-615
-116;2292;18448;1291;-829;-1320
16;3088;17696;1182;-358;-923
292;3100;18244;716;-521;-1139
636;3624;17432;377;-750;-1770
624;4056;16736;115;-629;-857
648;4252;16520;763;-907;-1221
1040;3892;16924;1132;-524;-781
1088;4544;15608;53;-30;-38
sample end
852;4300;16652;325;124;344
1064;4480;16628;272;228;-32
748;3916;17700;-69;511;356
712;4336;16108;-219;521;552
536;3780;16500;-897;106;-76
1036;3648;17828;-946;1161;680
444;3456;16312;-447;2094;1001
40;3036;16892;-1189;1606;699
92;3560;16256;-760;1428;1146
-308;3096;16916;-760;490;-285
12;3096;17348;529;-399;-611
-460;2612;17268;615;-103;-391
-500;2664;17640;217;52;-292
-300;2832;17016;65;214;48
184;2996;17804;301;-48;-165
-244;2748;17828;290;491;553
-252;3000;16872;384;36;368
392;3144;17112;-13;-102;246
-92;2844;17860;742;75;285
352;3316;16800;1944;480;602
-8;3620;16412;469;19;397
-428;3384;16336;-719;983;1265
-1220;3656;17692;-1720;2775;1916
4;rotate;sample start
-72;2924;16872;-204;1268;1381
-816;2988;16496;-541;1393;937
-1212;3028;17172;-1163;2104;1726
-1588;2492;16712;-1001;1671;2168
-2072;2076;16496;-2352;766;1915
-1516;1616;17460;-1680;718;1296
-1712;1284;17076;-1119;559;679
-1648;1312;17768;-369;9;917
-1100;1724;16832;402;212;961
-1512;1464;17512;556;-982;441
-676;1928;18972;3564;-6112;771
1200;2312;17940;6320;-13941;799
3056;2936;16720;6842;-14671;1125
7284;5624;11452;7790;-10949;1376
8448;6100;10196;4356;-10405;764
15404;8676;8264;-3123;11165;3207
4428;3524;16932;-11325;25538;1116
2896;2120;18328;-4792;31033;2370
-7724;1824;15400;-1276;21232;-1996
-10784;1596;14836;-75;12055;1291
-9448;2240;16132;-886;-5970;-1327
-9928;1036;13136;3125;-16971;-717
-5972;2408;16264;11577;-30577;438
2480;5592;15396;7449;-22310;1258
7404;6108;14132;2278;-14400;2705
11024;6456;9044;471;-5924;1862
7908;4488;11004;-6450;14607;3181
5340;5724;16748;-9871;25854;598
-1792;800;21116;-3378;19305;-381
-2708;2320;18444;-3580;12650;-2503
-5728;1688;17888;-2843;2211;-3457
-5264;1264;22196;704;-5046;-1532
-2584;2876;20624;6631;-5985;511
808;4200;18728;10548;-14375;4608
664;4612;15864;8681;-19573;4217
6276;6204;15020;3138;-17280;2741
11324;8336;16936;2665;-16736;-2024
13248;8372;10484;-719;-8928;3093
6392;5620;15172;-7357;22626;-97
3584;4964;13544;-6313;26767;763
-4584;3556;13652;-6044;30929;-2089
-9352;3004;13884;-6409;22740;-202
-12204;2288;16148;-1101;6065;1324
-9192;1296;22980;5261;-32768;2195
-528;2532;19376;7857;-32768;2826
12196;3916;15012;7737;-27896;2267
10304;5552;9772;5005;-18705;-2605
17160;7124;4584;7334;-31433;-9627
17092;9176;2312;305;1649;-1952
11748;6428;6396;-7663;32767;2540
3732;3004;12368;-9050;32767;4788
-940;3552;18008;-7299;30119;437
-8640;2084;13520;-3461;22706;2576
-10960;2188;14000;-437;3830;-435
-9180;1200;19508;3086;-29934;-1587
2640;3488;17364;6894;-32768;3080
12832;4836;13040;7085;-32768;-1795
11424;3216;10536;1423;-19619;-2428
11648;3504;7164;-1722;-8589;-1566
15544;4368;6104;-1145;5716;-96
15852;4584;8864;-8233;32767;525
11300;2704;14932;-2606;32767;574
5432;3036;17572;-680;32322;-4490
-2816;2456;15784;-603;25484;-1737
-7068;3216;12348;101;20353;-682
-9172;3300;13924;1588;4143;-185
-9872;3600;15976;2087;-22089;-2993
-3456;3628;18700;8049;-32768;339
8464;5608;11380;8494;-32768;7750
15180;6012;5244;6411;-32768;-425
17664;6952;792;5601;-30286;-4467
15460;7376;-4424;2236;1261;1776
16652;7176;-2056;-4843;16048;-134
13196;5272;6956;-2320;32767;-4582
9520;5148;15116;-5517;32767;4446
2180;3436;17460;-2187;32767;-685
-1364;4992;15224;-1594;19075;-2839
-6080;5048;17328;739;7645;-1271
-6312;6408;14420;2206;1617;-904
-3420;5484;18888;3151;-14031;-432
-336;6288;16812;3529;-19239;680
7980;7336;15816;3522;-17716;3138
5664;6604;12144;1297;-11140;4891
10792;6744;14028;-381;-6944;2071
12272;6988;12460;-1324;569;253
13588;7192;14332;-5831;17480;-3105
5960;5184;15984;-3121;25957;-6680
-2752;3216;17700;-1838;30716;-7046
-5404;4680;17272;1371;9189;-2134
-8448;4776;13844;1910;6931;-2202
-10188;4520;10776;1191;334;-87
-10788;5064;11584;608;-16727;2958
-4456;5096;14020;4153;-32768;7699
8868;8344;11360;4980;-32600;3068
11028;7312;10220;3058;-17239;-2039
12520;6176;9764;-1024;-11580;-1870
14132;6948;8224;295;-4421;-1609
15680;7868;8448;-1904;9851;-869
13484;7432;13044;-4013;22416;-1192
7588;5964;16352;-3102;24249;-3414
-244;5336;15896;-3157;20453;-3562
-5088;4208;16660;-1164;10407;-3926
-8264;4280;17368;219;-175;-2253
-7872;4656;16740;1864;-9857;-163
-7328;3140;18536;3356;-21388;3556
416;5308;15004;5103;-24655;8160
6504;5428;12740;2333;-17593;2180
9268;6424;10292;3423;-19179;-3384
12060;6760;7848;1546;-5616;440
12520;7648;4432;-508;-19;846
9300;6856;5036;-3606;17210;-4260
8192;7920;5024;-8177;30758;-1493
2564;7008;8692;-5276;29164;-1678
952;6456;16436;638;19867;-4299
-3240;6624;16464;369;172;-2807
-576;7540;16972;2839;-4833;-1134
-1892;7340;16892;4725;-11137;643
3432;7308;16036;5453;-19061;3927
6636;7068;11140;3165;-15504;6891
10524;7668;8152;1821;-12456;-20
11484;7988;7432;-96;-11747;-973
12708;9064;4004;-380;-1548;1801
10212;9112;3596;-3540;11845;288
5204;7856;5308;-9483;27949;3299
6496;6432;13212;-7181;30755;4174
1284;5968;14548;-1270;27617;1203
-5180;6176;15424;-338;11176;-2906
-4352;7168;15128;-2090;4358;-1602
868;7684;18500;6052;-15640;-2527
1500;7364;13272;8805;-32768;1918
11828;9068;8312;11610;-32768;2162
14764;9916;3976;7762;-25716;-3440
13404;9804;572;4049;-9307;364
14592;9308;908;1586;640;3494
14508;9164;1388;-1616;9142;2220
13744;8644;6108;-7546;31066;119
9580;7376;11520;-8357;32767;774
1628;4992;14416;-3224;21521;-1252
-884;5360;14844;-3157;18091;-780
-8984;5108;16020;-330;2244;566
-7344;5196;14376;37;-4210;545
-4088;5776;17556;6636;-32768;-1310
1316;5296;14004;10885;-32768;4043
9404;6048;11072;8087;-29860;1557
9352;7000;6604;6729;-24998;417
14548;7628;60;2539;-7693;1584
16108;7892;420;526;-3173;4
17020;8320;3220;-7195;31876;-2412
11300;6952;9336;-7612;32767;2356
8400;7064;12356;-4876;32767;1938
-3184;5792;13496;3438;15375;-3563
-4428;6048;16380;1678;7132;-911
-6432;6412;16752;477;3282;-395
-4188;6908;17712;1016;-27433;-1096
2956;6288;19112;-1715;-19558;2095
6384;6132;16860;234;-12992;2104
14312;5776;18460;-1448;-16307;-1599
8408;5160;15364;-1197;-1971;1260
9584;5364;11956;-1252;5540;2415
8680;4820;13768;-1384;2667;1355
8844;4800;14280;-789;1482;-92
8424;4044;15960;-1299;164;-68
8504;4152;14708;84;-1023;-553
7832;4464;13688;-244;61;768
sample end
9616;4216;15064;-324;1336;768
8372;4404;14660;-298;1444;564
8792;3936;14708;-30;2177;191
7620;4392;14524;-696;2003;487
7976;4040;14756;-1002;996;544
7816;4464;14308;-1391;3492;1337
5720;3852;14380;-2933;6611;2998
6932;2624;16028;-5198;4595;3481
4684;1004;17080;-4683;4215;3209
3836;-480;17340;-2745;1524;1014
3652;-1332;17708;-525;3854;361
4180;-1564;20332;1275;-1856;-1772
3396;-308;16600;-308;-2038;-1356
2624;-1004;16840;-1942;1050;-539
3700;-1248;17600;-1670;-1518;-2600
2316;-2440;20072;-3431;-2347;-2641
4396;-1872;13280;1495;-6367;-4364
6540;-2292;15668;23;-5766;-5885
8968;-1016;16380;2124;-7013;-3789
8484;-580;17544;3512;-8571;-4641
10004;816;13836;1930;-8342;-1512
12132;1132;15124;1026;-2522;156
12432;3304;14296;-2330;3169;909
12924;3324;11480;-923;-7718;354
10684;1948;10152;2481;-7686;-3138
14368;2080;9536;-1777;5856;522
11136;2252;10440;-1561;2592;981
10856;460;11444;-4401;9633;1326
10180;2128;14892;4657;4904;-3445
88;3880;8420;-2005;15492;-1101
7224;1624;16144;1365;9739;2313
5464;1960;20008;1008;14552;2712
3864;1784;17784;338;-272;2104
2300;724;9300;1180;32767;2840
-1952;936;11608;-22;-692;-2
424;1552;17352;85;276;-40
344;1528;17512;46;250;-96
352;1604;17444;52;227;-63
304;1604;17476;59;285;-68
392;1532;17420;57;265;-41
368;1512;17448;73;235;-30
364;1584;17396;56;249;-29
352;1588;17376;48;228;-31
